,acronym,summary,tags
1431,LRO,"The Lunar Precursor Robotic Program (LPRP) is a NASA program that uses robotic spacecraft to prepare for future manned missions to the Moon. The program gathers data such as lunar radiation, surface imaging, areas of scientific interest, temperature and lighting conditions, and potential resource identification. Two LPRP missions, the Lunar Reconnaissance Orbiter (LRO) and the Lunar Crater Observation and Sensing Satellite (LCROSS), were launched in June 2009. The lift-off above Cape Canaveral Air Force Station in Florida on June 18, 2009, was successful. The uncrewed Atlas V rocket launched the two space probes towards the Moon, where they will provide a 3D map and search for water in conjunction with the Hubble Space Telescope. The launch date, originally planned for October 2008, was moved to June 17, 2009, due to a postponement of the June 13, 2009 launch of the Space Shuttle Endeavour because a hydrogen fuel leak. This lunar program marked the first United States mission to the Moon in over ten years. Neil Armstrong's first step on the Moon occurred on July 20, 1969, and this launch was 32 days before its 40th anniversary. The actual journey to the Moon took about four days. The LRO entered a low orbit around the Moon, while the LCROSS mission performed a ""swing-by"" and entered a different orbit to set up a collision with the Moon's surface several months later. The projected lunar impact of the Centaur and LCROSS spacecraft was on October 9, 2009, at 11:30 UT (7:30 a.m. EDT, 4:30 a.m. PDT), ± 30 minutes. The plume from the Centaur impact was predicted by NASA to be visible through telescopes with apertures as small as 10 to 12 inches (300 mm).",[]
1432,LRO,"The Lunar Crater Observation and Sensing Satellite (LCROSS) was a robotic spacecraft operated by NASA. The mission was conceived as a low-cost means of determining the nature of hydrogen detected at the polar regions of the Moon. Launched immediately after discovery of lunar water by Chandrayaan-1, the main LCROSS mission objective was to further explore the presence of water in the form of ice in a permanently shadowed crater near a lunar polar region. It was successful in confirming water in the southern lunar crater Cabeus.It was launched together with the Lunar Reconnaissance Orbiter (LRO) on June 18, 2009, as part of the shared Lunar Precursor Robotic Program, the first American mission to the Moon in over ten years.
LCROSS was designed to collect and relay data from the impact and debris plume resulting from the launch vehicle's spent Centaur upper stage (and data-collecting Shepherding Spacecraft) striking the crater Cabeus near the south pole of the Moon.
Centaur had nominal impact mass of 2,305 kg (5,081 lb), and an impact velocity of about 9,000 km/h (5,600 mph), releasing the kinetic energy equivalent of detonating approximately 2 tons of TNT (7.2 GJ).
LCROSS suffered a malfunction on August 22, depleting half of its fuel and leaving very little fuel margin in the spacecraft.Centaur impacted successfully on October 9, 2009, at 11:31 UTC. The Shepherding Spacecraft descended through Centaur's ejectate plume, collected and relayed data, impacting six minutes later at 11:37 UTC.Contrary to media reports at the time, neither the impact nor its dust cloud could be seen from Earth, using the naked eye or telescopes.

",[]
1433,LRO,"CAPSTONE (Cislunar Autonomous Positioning System Technology Operations and Navigation Experiment) is a lunar orbiter that will test and verify the calculated orbital stability planned for the Lunar Gateway space station. The spacecraft is a 12-unit CubeSat that will also test a navigation system that will measure its position relative to NASA's Lunar Reconnaissance Orbiter (LRO) without relying on ground stations. It was launched in 2022, and will spend over six months flying around the Moon.",[]
1434,LRO,"Jeffrey Donovan (born May 11, 1968) is an American actor. He played Michael Westen in the television series Burn Notice, and appeared in films such as Hitch, Believe in Me, Changeling, and Come Early Morning. He played Robert F. Kennedy in Clint Eastwood's J. Edgar (2011) and his brother John F. Kennedy in Rob Reiner's LBJ (2016). He had a recurring role in the second season of the TV series Fargo (2015). In 2022, he starred as NYPD Detective Frank Cosgrove on the NBC crime drama Law & Order.",[]
1435,LRO,"Cult Energy Pro Cycling (UCI team code: CUL) was a professional road bicycle racing team licensed in Denmark, that competed in the UCI Continental Circuits. It was established in 2000 under the name of ""Cycling Horsens"".
On September 9, 2014, the team announced they had signed Linus Gerdemann from MTN–Qhubeka on a 2-year contract.
On October 10, 2014, the team announced they had signed Gustav Larsson on a one-year contract
In August 2015, the team seemed to secure its survival after gaining sponsorship from German company Stölting Group, which sponsored the Continental team Stölting in 2015. As a result, the teams planned to join forces, giving the necessary budget to ensure the team could stay in the Professional Continental tier for 2016. However, December 2015 Cult announced they would exit the sport and no longer be able to fund the team - as a result, Stölting stepped into the fill the funding void. As a result, the Danish team disbanded.","[{'match': 'fund', 'norm': 'fund', 'case': 'lower', 'exact': True, 'start': 840, 'end': 844}]"
1436,LRO,"TCP offload engine (TOE) is a technology used in some network interface cards (NIC) to offload processing of the entire TCP/IP stack to the network controller. It is primarily used with high-speed network interfaces, such as gigabit Ethernet and 10 Gigabit Ethernet, where processing overhead of the network stack becomes significant.
TOEs are often used as a way to reduce the overhead associated with Internet Protocol (IP) storage protocols such as iSCSI and Network File System (NFS).",[]
1437,LRO,"Third-party evidence for Apollo Moon landings is evidence, or analysis of evidence, about Moon landings that does not come from either NASA or the U.S. government (the first party), or the Apollo Moon landing hoax theorists (the second party). This evidence serves as independent confirmation of NASA's account of the Moon landings.",[]
1438,NFA,"The National Firearms Act (NFA), 73rd Congress, Sess. 2, ch. 757, 48 Stat. 1236 was enacted on June 26, 1934, and currently codified and amended as I.R.C. ch. 53. The law is an Act of Congress in the United States that, in general, imposes an excise tax on the manufacture and transfer of certain firearms and mandates the registration of those firearms. The NFA is also referred to as Title II of the federal firearms laws, with the Gun Control Act of 1968 (""GCA"") as Title I.
All transfers of ownership of registered NFA firearms must be done through the National Firearms Registration and Transfer Record (the ""NFA registry""). The NFA also requires that the permanent transport of NFA firearms across state lines by the owner must be reported to the Bureau of Alcohol, Tobacco, Firearms and Explosives (ATF). Temporary transports of some items, most notably suppressors (also referred to as silencers), do not need to be reported.",[]
1439,NFA,"The National Football League (NFL) is a professional American football league that consists of 32 teams, divided equally between the American Football Conference (AFC) and the National Football Conference (NFC). The NFL is one of the major North American professional sports leagues and the highest professional level of American football in the world. Each NFL season begins with a three-week preseason in August, followed by the 18-week regular season which runs from early September to early January, with each team playing 17 games and having one bye week. Following the conclusion of the regular season, seven teams from each conference (four division winners and three wild card teams) advance to the playoffs, a single-elimination tournament that culminates in the Super Bowl, which is contested in February and is played between the AFC and NFC conference champions. The league is headquartered in New York City.
The NFL was formed in 1920 as the American Professional Football Association (APFA) before renaming itself the National Football League for the 1922 season. After initially determining champions through end-of-season standings, a playoff system was implemented in 1933 that culminated with the NFL Championship Game until 1966. Following an agreement to merge the NFL with the rival American Football League (AFL), the Super Bowl was first held in 1967 to determine a champion between the best teams from the two leagues and has remained as the final game of each NFL season since the merger was completed in 1970. The NFL has the highest average attendance (67,591) of any professional sports league in the world and is the most popular sports league in the United States. The Super Bowl is also among the biggest club sporting events in the world, with the individual games accounting for many of the most watched television programs in American history and all occupying the Nielsen's Top 5 tally of the all-time most watched U.S. television broadcasts by 2015. The NFL is the wealthiest professional sports league by revenue and the sports league with the most valuable teams.The Green Bay Packers hold the most combined NFL championships with thirteen, winning nine titles before the Super Bowl era and four Super Bowls afterwards. Since the creation of the Super Bowl, the New England Patriots and Pittsburgh Steelers have the most Super Bowl victories at six each.",[]
1440,NFA,"In automata theory, a finite-state machine is called a deterministic finite automaton (DFA), if

each of its transitions is uniquely determined by its source state and input symbol, and
reading an input symbol is required for each state transition.A nondeterministic finite automaton (NFA), or nondeterministic finite-state machine, does not need to obey these restrictions. In particular, every DFA is also an NFA. Sometimes the term NFA is used in a narrower sense, referring to an NFA that is not a DFA, but not in this article.
Using the subset construction algorithm, each NFA can be translated to an equivalent DFA; i.e., a DFA recognizing the same formal language.
Like DFAs, NFAs only recognize regular languages.
NFAs were introduced in 1959 by Michael O. Rabin and Dana Scott,  who also showed their equivalence to DFAs. NFAs are used in the implementation of regular expressions: Thompson's construction is an algorithm for compiling a regular expression to an NFA that can efficiently perform pattern matching on strings. Conversely, Kleene's algorithm can be used to convert an NFA into a regular expression (whose size is generally exponential in the input automaton).
NFAs have been generalized in multiple ways, e.g., nondeterministic finite automata with ε-moves, finite-state transducers, pushdown automata, alternating automata, ω-automata, and probabilistic automata.
Besides the DFAs, other known special cases of NFAs
are unambiguous finite automata (UFA)
and self-verifying finite automata (SVFA).",[]
1441,NFA,"In automata theory (a branch of theoretical computer science), NFA minimization is the task of transforming a given nondeterministic finite automaton (NFA) into an equivalent NFA that has a minimum number of states, transitions, or both. While efficient algorithms exist for DFA minimization, NFA minimization is PSPACE-complete. No efficient (polynomial time) algorithms are known, and under the standard assumption P ≠ PSPACE, none exist. The most efficient known algorithm is the Kameda‒Weiner algorithm.","[{'match': 'standard', 'norm': 'standard', 'case': 'lower', 'exact': True, 'start': 397, 'end': 405}]"
1442,NFA,"Be1 NFA is a football team, which based in Kaunas, Lithuania.",[]
1443,NFA,"In the theory of computation and automata theory, the powerset construction or subset construction is a standard method for converting a nondeterministic finite automaton (NFA) into a deterministic finite automaton (DFA) which recognizes the same formal language. It is important in theory because it establishes that NFAs, despite their additional flexibility, are unable to recognize any language that cannot be recognized by some DFA. It is also important in practice for converting easier-to-construct NFAs into more efficiently executable DFAs. However, if the NFA has n states, the resulting DFA may have up to 2n states, an exponentially larger number, which sometimes makes the construction impractical for large NFAs.
The construction, sometimes called the Rabin–Scott powerset construction (or subset construction) to distinguish it from similar constructions for other types of automata, was first published by Michael O. Rabin and Dana Scott in 1959.","[{'match': 'standard', 'norm': 'standard', 'case': 'lower', 'exact': True, 'start': 104, 'end': 112}]"
1444,NFA,"A regular expression (shortened as regex or regexp; sometimes referred to as rational expression) is a sequence of characters that specifies a search pattern in text. Usually such patterns are used by string-searching algorithms for ""find"" or ""find and replace"" operations on strings, or for input validation. Regular expression techniques are developed in theoretical computer science and formal language theory.
The concept of regular expressions began in the 1950s, when the American mathematician Stephen Cole Kleene formalized the concept of a regular language. They came into common use with Unix text-processing utilities. Different syntaxes for writing regular expressions have existed since the 1980s, one being the POSIX standard and another, widely used, being the Perl syntax.
Regular expressions are used in search engines, in search and replace dialogs of word processors and text editors, in text processing utilities such as sed and AWK, and in lexical analysis. Most general-purpose programming languages support regex capabilities either natively or via libraries, including for example Python, C, C++,Java, and JavaScript.","[{'match': 'standard', 'norm': 'standard', 'case': 'lower', 'exact': True, 'start': 731, 'end': 739}]"
1445,NFA,"In computer science, Thompson's construction algorithm, also called the McNaughton–Yamada–Thompson algorithm, is a method of transforming a regular expression into an equivalent nondeterministic finite automaton (NFA). This NFA can be used to match strings against the regular expression.  This algorithm is credited to Ken Thompson.
Regular expressions and nondeterministic finite automata are two representations of formal languages.  For instance, text processing utilities use regular expressions to describe advanced search patterns, but NFAs are better suited for execution on a computer. Hence, this algorithm is of practical interest, since it can compile regular expressions into NFAs.  From a theoretical point of view, this algorithm is a part of the proof that they both accept exactly the same languages, that is, the regular languages.
An NFA can be made deterministic by the powerset construction and then be minimized to get an optimal automaton corresponding to the given regular expression.  However, an NFA may also be interpreted directly.
To decide whether two given regular expressions describe the same language, each can be converted into an equivalent minimal deterministic finite automaton via Thompson's construction, powerset construction, and DFA minimization. If, and only if, the resulting automata agree up to renaming of states, the regular expressions' languages agree.

",[]
1446,UNSCR,"A United Nations Security Council resolution is a United Nations resolution adopted by the fifteen members of the Security Council (UNSC); the United Nations (UN) body charged with ""primary responsibility for the maintenance of international peace and security"".The UN Charter specifies (in Article 27) that a draft resolution on non-procedural matters is adopted if nine or more of the fifteen Council members vote for the resolution, and if it is not vetoed by any of the five permanent members. Draft resolutions on ""procedural matters"" can be adopted on the basis of an affirmative vote by any nine Council members. The five permanent members are the People's Republic of China (which replaced the Republic of China in 1971), France, Russia (which replaced the defunct Soviet Union in 1991), the United Kingdom, and the United States.As of 15 July 2022, the Security Council has passed 2645 resolutions.",[]
1447,UNSCR,"United Nations Security Council resolution 1244, adopted on 10 June 1999, after recalling resolutions 1160 (1998), 1199 (1998), 1203 (1998) and 1239 (1999), authorised an international civil and military presence in the Federal Republic of Yugoslavia and established the United Nations Interim Administration Mission in Kosovo (UNMIK). It followed an agreement by Yugoslav President Slobodan Milošević to terms proposed by President of Finland Martti Ahtisaari and former Prime Minister of Russia Viktor Chernomyrdin on 8 June, involving withdrawal of all Yugoslav state forces from Kosovo (Annex 2 of the Resolution).
Resolution 1244 was adopted by 14 votes to none against. China abstained despite being critical of the NATO offensive, particularly the bombing of its embassy. It argued that the conflict should be settled by the Yugoslav government and its people, and was opposed to external intervention. However, as the Federal Republic of Yugoslavia accepted the peace proposal, China did not veto the resolution.Kosovo unilaterally declared its independence in 2008; Serbia and some other UN members have underscored that Resolution 1244 remains legally binding to all parties.",[]
1448,UNSCR,"Iran (Persian: ایران Irân [ʔiːˈɾɒːn] (listen)), also called Persia, and officially the Islamic Republic of Iran, is a country in Western Asia. It is bordered by Iraq and Turkey to the west, by Azerbaijan and Armenia to the northwest, by the Caspian Sea and Turkmenistan to the north, by Afghanistan and Pakistan to the east, and by the Gulf of Oman and the Persian Gulf to the south. It covers an area of 1,648,195 km2 (636,372 sq mi), making it the fourth-largest country entirely in Asia and the second-largest country in Western Asia behind Saudi Arabia. Iran has a population of 85 million, making it the 17th-most populous country in the world. Its largest cities, in descending order, are the capital Tehran, Mashhad, Isfahan, Karaj, Shiraz, and Tabriz.
The country is home to one of the world's oldest civilizations, beginning with the formation of the Elamite kingdoms in the fourth millennium BC. It was first unified by the Medes, an ancient Iranian people, in the seventh century BC, and reached its territorial height in the sixth century BC, when Cyrus the Great founded the Achaemenid Persian Empire, which became one of the largest empires in history and has been described as the world's first effective superpower. The Achaemenid Empire fell to Alexander the Great in the fourth century BC and was subsequently divided into several Hellenistic states. An Iranian rebellion established the Parthian Empire in the third century BC, which was succeeded in the third century AD by the Sassanid Empire, a major world power for the next four centuries. Arab Muslims conquered the empire in the seventh century AD, which led to the Islamization of Iran. It subsequently became a major center of Islamic culture and learning, with its art, literature, philosophy, and architecture spreading across the Muslim world and beyond during the Islamic Golden Age. Over the next two centuries, a series of native Iranian Muslim dynasties emerged before the Seljuk Turks and the Mongols conquered the region. In the 15th century, the native Safavids re-established a unified Iranian state and national identity, and converted the country to Shia Islam. Under the reign of Nader Shah in the 18th century, Iran once again became a major world power, though by the 19th century, a series of conflicts with the Russian Empire led to significant territorial losses. The early 20th century saw the Persian Constitutional Revolution. Efforts to nationalize its fossil fuel supply from Western companies led to an Anglo-American coup in 1953, which resulted in greater autocratic rule under Mohammad Reza Pahlavi and growing Western political influence. He went on to launch a far-reaching series of reforms in 1963. After the Iranian Revolution, the current Islamic Republic was established in 1979 by Ruhollah Khomeini, who became the country's first Supreme Leader.
The government of Iran is an Islamic theocracy that includes elements of a presidential democracy, with the ultimate authority vested in an autocratic ""Supreme Leader""; a position held by Ali Khamenei since Khomeini's death in 1989. The Iranian government is widely considered to be authoritarian, and has attracted widespread criticism for its significant constraints and abuses against human rights and civil liberties, including several violent suppressions of mass protests, unfair elections, and limited rights for women and for children. It is also a focal point for Shia Islam within the Middle East, countering the long-existing Arab and Sunni hegemony within the region. Since the Iranian Revolution, the country is widely considered to be the largest adversary of Israel and also of Saudi Arabia. Iran is also considered to be one of the biggest players within Middle Eastern affairs, with its government being involved both directly and indirectly in the majority of modern Middle Eastern conflicts.
Iran is a regional and middle power, with a geopolitically strategic location in the Asian continent. It is a founding member of the United Nations, the ECO, the OIC, and the OPEC. It has large reserves of fossil fuels—including the second-largest natural gas supply and the fourth-largest proven oil reserves. The country's rich cultural legacy is reflected in part by its 26 UNESCO World Heritage Sites. Historically a multi-ethnic country, Iran remains a pluralistic society comprising numerous ethnic, linguistic, and religious groups, with the largest of these being Persians, Azeris, Kurds, Mazandaranis, and Lurs.",[]
1449,UNSCR,"Afghanistan, officially the Islamic Emirate of Afghanistan, is a landlocked country located at the crossroads of Central and South Asia. Referred to as the Heart of Asia, it is bordered by Pakistan to the east and south, Iran to the west, Turkmenistan to the northwest, Uzbekistan to the north, Tajikistan to the northeast, and China to the northeast and east. Occupying 652,864 square kilometers (252,072 sq mi) of land, the country is predominantly mountainous with plains in the north and the southwest, which are separated by the Hindu Kush mountain range. As of 2021, its population is 40.2 million, composed mostly of ethnic Pashtuns, Tajiks, Hazaras, and Uzbeks. Kabul is the country's largest city and serves as its capital.
Human habitation in Afghanistan dates back to the Middle Paleolithic era, and the country's strategic location along the historic Silk Road has led it to being described, picturesquely, as the ‘roundabout of the ancient world’. Known as the Graveyard of Empires, the land has historically been home to various peoples and has witnessed numerous military campaigns, including those by Alexander the Great, the Maurya Empire, Arab Muslims, the Mongols, the British, the Soviet Union, and most recently by an American-led coalition. Afghanistan also served as the source from which the Greco-Bactrians and the Mughals, among others, rose to form major empires. The various conquests and periods in both the Iranian and Indian cultural spheres made the area a center for Zoroastrianism, Buddhism, Hinduism, and later Islam throughout history.The modern state of Afghanistan began with the Durrani dynasty in the 18th century, with the Durrani Afghan Empire being formed by Ahmad Shah Durrani. The Durrani Empire led conquests in which, at its peak, encompassed land that spanned from eastern Iran to northern India. Following its decline and the death of Ahmad Shah Durrani, and Timur Shah, it was divided into multiple smaller independent kingdoms, including but not limited to: Herat, Kandahar and Kabul. Afghanistan would be reunited in the 19th century after wars of unification led by Dost Mohammad Khan, where he conquered the independent principalities in Afghanistan. Dost Mohammad died in 1863, weeks after his last campaign to unite Afghanistan, and as a result, threw Afghanistan back into civil war with his successors. During this time, Afghanistan became a buffer state in the Great Game between the British Empire (in British-ruled India) and the Russian Empire. From India, the British attempted to subjugate Afghanistan but were repelled in the First Anglo-Afghan War. However, the Second Anglo-Afghan War saw a British victory and the successful establishment of British political influence over Afghanistan. Following the Third Anglo-Afghan War in 1919, Afghanistan became free of foreign dominance, and eventually emerged as the independent Kingdom of Afghanistan in June 1926 under Amanullah Khan. This monarchy lasted almost 50 years, until Zahir Shah was overthrown in 1973, following which the Republic of Afghanistan was established. Since the late 1970s, Afghanistan's history has been dominated by extensive warfare, including coups, revolutions, invasions, insurgencies, and civil wars. Due to the effects of war, the country has dealt with high levels of terrorism, poverty, and child malnutrition. Afghanistan's economy is the world's 96th-largest, with a gross domestic product (GDP) of $72.9 billion by purchasing power parity; the country fares much worse in terms of per-capita GDP (PPP), ranking 169th out of 186 countries as of 2018.
In 2021, Afghanistan was captured by the Taliban, which marked the end of the 2001–2021 war, the longest war in US history. This led to the overthrowing of the Islamic Republic of Afghanistan under President Ashraf Ghani and reinstating the Islamic Emirate of Afghanistan under the control of the Taliban. The US–Taliban deal, signed on 29 February 2020  in Qatar, was one of the critical events that caused the collapse of the Afghan National Security Forces (ANSF). Following the deal, the US dramatically reduced the number of air attacks and deprived the ANSF of a critical edge in fighting the Taliban insurgency, leading to the Taliban takeover of Kabul. Soon after, former first vice president Amrullah Saleh declared himself the caretaker president of Afghanistan and announced the resistance against the Taliban.Afghanistan is prominently rich in natural resources. Those resources include lithium, iron, zinc, and copper, amongst many others. It is also the largest producer of opium. The country is a founding member of the United Nations, the Organisation of Islamic Cooperation, and the World Trade Organisation.

",[]
1450,UNSCR,"United Nations Security Council Resolution 678, adopted on 29 November 1990, after reaffirming resolutions 660, 661, 662, 664, 665, 666, 667, 669, 670, 674 and 677 (all 1990), the council noted that despite all the United Nations efforts, Iraq continued to defy the Security Council.",[]
1451,UNSCR,"The United Nations Security Council Resolution 47, adopted on 21 April 1948, concerns the resolution of the Kashmir conflict. After hearing arguments from both India and Pakistan, the Council increased the size of the UN Commission created by the former Resolution 39 to five members, instructed the Commission to go to the subcontinent and help the governments of India and Pakistan restore peace and order to the region and prepare for a plebiscite to decide the fate of Kashmir.
Secondly, the Resolution recommended a three-step process for the resolution of the dispute. In the first step, Pakistan was asked to withdraw all its nationals that entered Kashmir for the sake of fighting. In the second step, India was asked to progressively reduce its forces to the minimum level required for law and order. In the third step, India was asked to appoint a plebiscite administrator nominated by the United Nations who would conduct a free and impartial plebiscite.
The resolution was adopted paragraph by paragraph; no vote on the resolution as a whole was taken.
Both India and Pakistan raised objections to the Resolution. However, they welcomed mediation by the UN Commission. Through its mediation, the Commission amplified and amended the Security Council Resolution, adopting two resolutions of its own, which were accepted by both India and Pakistan. Subsequently, a cease-fire was achieved by the Commission at the beginning of 1949. However, a truce was not achieved due to disagreements over the process of demilitarisation. After considerable efforts, the Commission declared its failure in December 1949.",[]
1452,UNSCR,"United Nations Security Council Resolution 21, adopted unanimously at the 124th meeting of the Security Council on April 2, 1947, placed the former German Pacific Islands north of the Equator, which were formerly mandated to Japan by the League of Nations, under the Trusteeship System. The Security Council declared 16 Articles under which it had approved the terms. It declared the United States to be the Administering Authority and gave it permission to militarise the territory.

",[]
1453,UNSCR,"The United Nations Security Council Resolution 141 was adopted unanimously on July 5, 1960, recommending to the General Assembly the admission of the Somali Republic to membership in the United Nations.",[]
1454,UNSCR,"United Nations Security Council Resolution 82 was a measure adopted by the United Nations Security Council (UNSC) on June 25, 1950. The resolution condemned the ""armed attack on the Republic of Korea by forces from North Korea"", while calling for ""the immediate cessation of hostilities"" and for ""the authorities in North Korea to withdraw forthwith their armed forces to the 38th parallel"". The measure was adopted by a vote of 9 support, none opposed, and one abstention. The resolution passed since the Soviet Union was boycotting the UN for recognising Republic of China as China.The Korean Peninsula had been divided between occupation forces of the United States and the Soviet Union since the end of World War II along the 38th Parallel. Each government sought to prop up a government on its side of the occupation border, and as the Cold War began, tensions rose between the two Koreas. These culminated in open warfare with the North's invasion of the South on June 25. During this time, the United Nations backed South Korea and considered it the only lawful government.
The resolution called on the North to immediately halt its invasion and to move its troops back to the 38th parallel. Seen as a diplomatic victory for the United States, the resolution was completely ignored by North Korea. This brought the UN and the US to take further action, setting the state for massive international involvement and the expansion of the Korean War.",[]
1455,UNSCR,"United Nations Security Council Resolution 120, adopted on November 4, 1956, considering the grave situation created by the Union of Soviet Socialist Republics in the suppression of the Hungarian people in asserting their rights, and the lack of unanimity of its permanent members, the Council felt it had been prevented from exercising its responsibility for the maintenance of international peace and security.  As a solution the Council decided to call an emergency special session of the General Assembly in order to make appropriate recommendations.
The resolution was adopted with 10 votes in favour to one against, from the Soviet Union.",[]
1456,COCON,"Montpellier (UK: , US: , French: [mɔ̃pəlje, -pɛl-] (listen); Occitan: Montpelhièr [mumpeˈʎɛ]) is a city in southern France near the Mediterranean Sea. One of the largest urban centres in the region of Occitania, Montpellier is the prefecture of the department of Hérault. In 2018, 290,053 people lived in the city, while its metropolitan area had a population of 787,705. The inhabitants are called Montpelliérains.
In the Middle Ages, Montpellier was an important city of the Crown of Aragon (and was the birthplace of James I), and then of Majorca, before its sale to France in 1349. Established in 1220, the University of Montpellier is one of the oldest universities in the world and oldest medical school still in operation, with notable alumni such as Petrarch, Nostradamus and François Rabelais. Above the medieval city, the ancient citadel of Montpellier is a stronghold built in the seventeenth century by Louis XIII of France.
Since the 1990s, Montpellier has experienced one of the strongest economic and demographic growth in the country. Its urban area has experienced the highest population growth in France since the year 2000. Numbering 70,000, students comprise nearly one-fourth of its population, one of the highest such proportions in Europe. Its living environment with one of Europe's largest pedestrian area, along with its rich cultural life and Mediterranean climate, explain the enthusiasm for the city, which is nicknamed the ""Gifted"". Montpellier was nominated for ""Best Emerging Culture City of the Year 2017"" by the think tank LCD. It is ranked as a Sufficiency city by the Globalization and World Cities Research Network.",[]
1457,COCON,"There were several independent candidates in the 2006 Canadian federal election.  One independent candidate, André Arthur, was elected for the Quebec riding of Portneuf—Jacques-Cartier.
Some independent candidates have their own biography pages.  Information about others may be found here.",[]
1458,COCON,"Uma Musume Pretty Derby (Japanese: ウマ娘 プリティーダービー, Hepburn: Uma Musume Puritī Dābī, lit. ""Horse Girl Pretty Derby"") is a multimedia franchise created by Cygames. A mobile game for iOS and Android was scheduled to debut in late 2018 and then delayed to February 2021. A 13-episode anime television series adaptation by P.A.Works aired from April to June 2018, followed by a second season by Studio Kai which aired from January to March 2021. A new streaming anime has been announced. An anime television series adaptation of the spin-off manga Umayon aired from July to September 2020. A new short anime titled Umayuru is set to premiere in Q4 2022.",[]
1459,COCON,"Aeroscopia is a French aerospace museum, located at the north-western edge of Toulouse, in the commune of Blagnac. It was opened on 14 January 2015.This museum notably hosts two Concorde airliners.",[]
1460,COCON,"Computer-assisted structure elucidation (or CASE) is the technique of using software to generate all possible molecular structures that are consistent with a particular set of spectroscopic data.
The subject has been often reviewed. Available CASE software include LSD, SENECA, COCON, CMC-se, and Structure Elucidator.",[]
1461,COCON,"José Pedro Castillo Terrones (Spanish pronunciation: [xoˈse ˈpeðɾo kasˈtiʝo teˈrones] (listen); born 19 October 1969) is a Peruvian elementary school teacher, union leader, and politician. Since 28 July 2021, he is serving as the president of Peru, having won the 2021 Peruvian general election.Born to a peasant family in Puña, Cajamarca, Castillo began working in Peru's informal economy as a teenager to earn funds for his studies in education and later returned to his hometown to become a primary school teacher. He attained political prominence as a leading figure in a school teachers' strike in 2017 and ran in the 2021 presidential election as the candidate of the Marxist Free Peru party. Castillo announced his presidential candidacy after seeing his students undergo hardships from the lack of resources in rural Peru, with the election occurring amidst the country's COVID-19 pandemic and a period of democratic deterioration in the nation. With the support of individuals living in rural and outlying provinces, he placed first in the initial round of the presidential vote and advanced to the second round where he won against his opponent Keiko Fujimori. Castillo was inaugurated on 28 July, after his victory was confirmed on 19 July.Since taking office, Castillo has played in between naming far-left and moderate left-wing cabinets, seemingly under the strong influence of the leader of his party, Vladimir Cerrón, and at the same time from more progressive left-wing politicians. Going through four cabinets in a little over six months and his choice of appointing close acquaintances and even some with criminal accusations as officials, led to his government being rated the most unpopular and unstable in more than twenty years, with questions arising about his apparent inexperience for office. He faced two impeachment proceedings in the Peruvian Congress, although both failed to reach the necessary votes to remove him from office.Following the second failed impeachment vote, a series of protests across the country took place due to the rising fuel prices and instability generated by Castillo's administration, which largely affected transportation workers. His administration has not been able to find a solution to the political crisis, as it escalates in addition to mining protests as the country's economy plummets. Castillo ultimately left the Free Peru party in June 2022 to govern as an independent. In July 2022, a fifth inquest was launched into Castillo's alleged corruption involvements.",[]
1462,COCON,"Evert Bloemsma (Dutch pronunciation: [ˈeːvərt ˈblumsmaː]; 1958 – 22 April 2005) was a Dutch photographer, graphic designer, type designer, and art school educator.",[]
1463,COCON,"Emel Heinreich (born 27 June 1962) is a Turkish actress, author and film-director who works in Austria.",[]
1464,COCON,"A chemical graph generator is a software package to generate computer representations of chemical structures adhering to certain boundary conditions. The development of such software packages is a research topic of cheminformatics. Chemical graph generators are used in areas such as virtual library generation in drug design, in molecular design with specified properties, called inverse QSAR/QSPR, as well as in organic synthesis design, retrosynthesis or in systems for computer-assisted structure elucidation (CASE). CASE systems again have regained interest for the structure elucidation of unknowns in computational metabolomics, a current area of computational biology.",[]
1465,COCON,"The Cantabrian Mountains or Cantabrian Range (Spanish: Cordillera Cantábrica) are one of the main systems of mountain ranges in Spain. 
They stretch for over 300 km (180 miles) across northern Spain, from the western limit of the Pyrenees to the Galician Massif in Galicia, along the coast of the Cantabrian Sea. Their easternmost end meets the Sistema Ibérico.
These mountains are a distinct physiographic province of the larger Alpine System physiographic division.
The Cantabrian Mountains offer a wide range of trails for hiking, as well as many challenging climbing routes. Skiing is possible in the ski resorts of Alto Campoo, Valgrande-Pajares, Fuentes de Invierno, San Isidro, Leitariegos and Manzaneda.",[]
1466,PDIC,"The Philippine Deposit Insurance Corporation (Filipino: Korporasyon ng Segurong Deposito ng Pilipinas, abbreviated as PDIC) is a government-run Philippine deposit insurance fund. It was established on June 22, 1963 by Republic Act 3591. It guarantees deposits up to ₱500,000. Primary Functions of PDIC is to protect the small investors/depositors and to build a strong banking confidence.

","[{'match': 'fund', 'norm': 'fund', 'case': 'lower', 'exact': True, 'start': 173, 'end': 177}]"
1467,PDIC,"The Professional Diving Instructors Corporation (PDIC) is an international SCUBA training and certification agency. It has an estimated 5 million active recreational divers.Founded in 1969, PDIC was established out of the need to properly train SCUBA instructors.
After more than ten years of training exclusively instructors, the decision was made to offer training starting at the open water level.
PDIC is a founding member of the (United States) Recreational Scuba Training Council and is recognised as a scuba training and certification provider by several state and national organisations in the USA.",[]
